用户ID,评论内容,购买时间,点赞数,回复数,得分,评价时间,型号
15845980238,肖战代言的绝对好评！,2021-06-18 08:40:02,0,0,5,2021-06-21 16:14:09,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15844986599,"父母亲收到后立马试用了，都非常喜欢，虽然是迟了一天送到的礼物，但还是非常高兴?
谢谢肖战治愈我的选择困难症，小飞侠会继续支持哒！",2021-06-20 18:52:03,0,1,5,2021-06-21 13:18:02,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15844528521,很好的按摩器,2021-06-11 23:21:57,0,1,5,2021-06-21 11:59:24,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15842634642,买给爸爸的父亲节礼物！正好肖战代言倍轻松，就买了！就很棒！在对父亲表达爱意的时候支持肖战代言！肖战粉丝小飞侠支持肖战代言！（因为快递寄回家了，所以没有拍实物图）,2021-06-10 00:05:36,0,1,5,2021-06-21 00:10:58,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15842344031,这款按摩仪太实惠了！喜欢这种捶打式按摩，这个价格买好超值！小飞侠来支持肖战代言了！,2021-06-03 10:06:37,0,1,5,2021-06-20 23:01:34,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15842013738,性价比之王 公婆喜欢 老人家比较喜欢这种物理的按摩 肖战代言的牌子棒棒哒,2021-06-19 08:12:07,0,1,5,2021-06-20 21:59:43,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15840551217,还是给个好评吧，整体还可以,2021-06-16 01:21:44,0,0,5,2021-06-20 17:53:13,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15839858779,是冲着代言人买的，这款按摩仪真的便宜又好用，不错！,2021-06-04 20:54:50,0,0,5,2021-06-20 15:57:08,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15839553724,好,2021-05-12 10:41:56,1,0,4,2021-06-20 15:05:24,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15839231369,冲着代言人买的，东西不错！小飞侠支持肖战代言,2021-06-18 22:39:34,0,1,5,2021-06-20 14:09:04,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15837054330,挺好用的，给妈妈买的，她经常肩颈痛，可以调节力度大小，效果不错，博君一肖粉丝百香果支持肖战！,2021-06-16 00:57:08,0,1,5,2021-06-20 06:38:56,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15835754339,"包装很好，父亲节买的，爸爸很喜欢，用起来很舒服！布料很柔软。
快递很快",2021-06-18 18:14:36,0,0,5,2021-06-19 21:00:28,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15834210891,奔着肖战买的，谁知道这么棒，再也不用求着老公帮我按摩了,2021-06-18 06:26:11,0,0,5,2021-06-19 16:33:37,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15833934352,六一八超多优惠，很好，很不错,2021-06-06 22:37:14,0,0,5,2021-06-19 15:46:00,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15832262282,舒服，放腰上也舒服,2021-06-18 18:27:27,0,1,5,2021-06-19 10:52:51,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15830623295,肖战粉丝小飞侠支持肖战代言，收到货后试了一下，很不错，质量很好，模式很多，值得拥有！五星好评！,2021-06-06 12:46:17,0,0,5,2021-06-18 23:53:00,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15830629822,肖战粉丝小飞侠支持肖战代言，收到货后试了一下，很不错，质量很好，模式很多，值得拥有！五星好评！,2021-06-06 12:46:17,0,0,5,2021-06-18 23:52:48,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15830368104,可以，好用??????,2021-06-03 16:51:52,0,0,5,2021-06-18 23:00:28,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15830123933,按摩很舒服，价格实惠，来自小飞侠的支持。,2021-06-10 20:52:31,0,0,5,2021-06-18 22:20:12,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15829030490,小拳头很给力，不同档位满足不同需求,2021-06-17 12:12:49,0,0,5,2021-06-18 19:22:08,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15828785429,小飞侠很满意，这个可以调节不同力度，很方便，而且价格特别实惠，推荐购买,2021-06-06 14:17:01,0,0,5,2021-06-18 18:42:10,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15828730996,因为肖战的代言我才会自己花钱买这种产品哈哈哈哈哈哈啊哈哈哈哈我把自己买了台超大全身按摩椅 买了这个才知道能走动的按摩有多舒服 必须支持 产品真的好好用啊 睡前十分钟 看电视的时候十分钟 简直是太舒服了 ?,2021-06-12 01:33:31,0,0,5,2021-06-18 18:30:23,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15828580314,很好用，捶打的力度很强，还可以调节模式，祝品牌大卖，祝代言人肖战顺顺利利,2021-06-06 12:32:51,0,0,5,2021-06-18 18:02:18,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15827991769,这个真心好用啊，就是重了点,2021-04-26 16:59:52,0,0,5,2021-06-18 16:17:38,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15827164143,因为肖战代言买的,2021-06-16 00:15:12,0,0,5,2021-06-18 13:46:11,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15825598829,肖战粉丝小飞侠支持肖战代言  拿回来试了下  很不错，多档位调节，力度随意调。,2021-06-16 15:01:50,0,0,5,2021-06-18 09:28:28,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15825055336,博君一肖支持肖战,2021-06-07 19:46:18,0,0,5,2021-06-18 07:22:44,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15823818155,几年前亲戚送过一个这样的按摩器，真的挺好用，对于肩颈部放松非常好用。物理敲击加加热，适合颈椎病患者。因为外表pu老化，所以买了这个肖战同款，特意买的绒布款的，希望可以耐用点。因为包布的地方薄，按摩器也比较小巧，敲击力道单薄一点。不过性价比高，这个价格可以了。我也买过揉捏款的高档货，虽然按摩得很舒服，因为手要放在把手那里，颈椎病更不舒服。所以，这款是综合考虑后买的。颈椎病人适用。,2021-06-16 00:09:02,1,0,5,2021-06-17 22:29:16,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15822018371,劲很大，和真人在捶背一样，多档位可调，快递很快,2021-06-16 10:10:01,0,0,5,2021-06-17 17:02:29,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15820686121,此用户未填写评价内容,2021-06-16 07:13:28,0,0,5,2021-06-17 12:46:21,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15820657835,真不错 很好 不赖,2021-06-11 21:08:39,0,0,5,2021-06-17 12:41:57,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15819880233,非常好用,2021-06-06 15:22:01,0,0,5,2021-06-17 10:19:09,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15819170903,买了这款放办公室，伏案办公时按摩颈肩，空闲或饭后一小时放腹部按摩减肚子。便宜好用,2021-06-05 12:10:09,0,0,5,2021-06-17 07:37:58,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15818976821,太方便快捷舒服方便快捷舒服方便快捷舒服,2021-06-16 04:42:34,0,0,5,2021-06-17 06:11:50,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15818160010,放在办公室用，放松肌肉特别好，谢谢！！,2021-06-06 12:09:07,0,0,5,2021-06-17 00:16:36,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15817939556,买给爸爸，爸爸很喜欢，肖战代言的产品粉丝小飞侠很放心,2021-06-06 18:08:38,0,0,5,2021-06-16 23:12:10,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15815172829,很舒服，这个价钱真的超值了，每天睡前按一按，轻松入睡,2021-06-02 23:03:21,0,0,5,2021-06-16 14:15:58,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15815064022,价廉物美，缓解疲劳，妈妈粉支持肖战而来！,2021-06-07 11:31:43,0,0,5,2021-06-16 13:53:46,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15814353716,感谢倍轻松品牌代言人肖战给我推荐好物！放松效果不错，真是物美价廉啊！值得入手！再次感谢肖战大帅哥的推荐！,2021-06-04 17:04:47,0,0,5,2021-06-16 11:33:43,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15814011599,肖战粉丝小飞侠支持代言，非常好用！,2021-06-10 00:12:56,0,0,5,2021-06-16 10:36:36,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15814004534,东西是挺好用的，产品的包装盒子能不能换一下，划拉我一手血痕,2021-06-10 19:41:25,0,0,5,2021-06-16 10:32:54,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15813559337,做工非常棒，极高性价比，物流很快，值得购买,2021-06-14 09:55:23,0,0,5,2021-06-16 09:06:08,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15813154311,物流很快，东西不错，很喜欢,2021-04-29 13:14:49,0,0,5,2021-06-16 06:48:43,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15812071872,物超所值，自己买了一个试过后又下单四个，送父母，送姑姑婶婶，长辈们赞不绝口哈，还推荐亲戚～～肖战粉丝小飞侠,2021-06-04 20:50:07,0,0,5,2021-06-15 21:41:43,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15809660183,给爸爸买的，非常好用，按摩捶背力度可调节，非常舒服。爸爸表示很喜欢。肖战粉丝小飞侠支持肖战,2021-06-10 23:21:46,0,0,5,2021-06-15 13:32:45,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15807259554,好，每天在办公室用用，很舒服，肖战小飞侠按需购买，支持肖战,2021-06-07 08:03:48,0,0,5,2021-06-14 21:32:40,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15806695741,很舒服，力道也足，要是力道能往回调就更好了，披肩分量还是很足的,2021-06-12 20:51:55,0,0,5,2021-06-14 19:13:42,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15806686974,小飞侠飞快赶来评论，到手立刻拆开用，非常的舒服，但是有几个小建议还是希望改进一下，模式和力度只能调增，不能调减，试想要是尝试加大发现受不了，想要调回去，那又得一直按到最大重新走了，关掉之后重启也不是你上次设置的适宜的参数了，而且此刻正看着肖战视频，小飞侠支持肖战代言，但是希望可以吸取建议好好改进。,2021-06-08 23:53:50,1,0,5,2021-06-14 19:10:34,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15806214844,质量好好，锤起来也很舒服，买一个自用买一个送人简直完美，肖战粉丝小飞侠支持肖战代言，祝倍轻松越来越好～,2021-06-11 23:26:45,0,0,5,2021-06-14 17:16:48,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15806212671,东西比我想象的要重一些，质量感觉很棒，本小飞侠太满意啦，当天就用上了，很多强度和模式满足不同需求的朋友，值得购买～肖战粉丝小飞侠支持肖战代言～,2021-06-11 23:47:42,0,0,5,2021-06-14 17:14:57,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15806069922,产品整体外观做工精致，一看就是大品牌，初次使用感觉很舒服，力度可调节，有多种模式，还有热敷功能，颈肩不舒服再也不用求人了。主要是代言人是我喜欢的，到目前为止他代言的产品都值得信赖！,2021-06-13 16:32:09,0,0,5,2021-06-14 16:41:27,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
15805603704,每天都按半个小时，热热的真的很舒服，性价比太高了，入手不亏！小飞侠支持肖战代言！,2021-06-10 18:58:25,0,0,5,2021-06-14 14:51:31,【肖战代言款】倍轻松（breo）颈部按摩披肩颈椎按摩器肩颈按摩器肩颈背部敲打捶打肩部腰部按摩器红外热敷
